day,Open,High,Low,Close
2006-05-18,568.81,568.81,566.11,566.11
2006-05-17,576.25,576.25,575.54,575.54
2006-05-16,577.19,577.19,564.52,564.52
2006-05-15,590.04,590.25,590.04,590.25
2006-12-05,567.69,567.69,566.76,566.76
2006-11-05,535.47,542.95,535.47,542.95
2006-10-05,521.12,521.12,520.82,520.82
2006-09-05,547.33,547.33,546.4,546.4
2006-08-05,586.46,586.46,574.25,574.25
2006-05-05,602.59,602.59,593.89,593.89
2006-04-05,609.52,609.52,601.34,601.34
2006-03-05,611.72,612.11,611.72,612.11
2006-04-28,584.08,595.48,584.08,595.48
2006-04-27,617.47,617.47,594.02,594.02
2006-04-26,625.28,625.28,621.53,621.53
2006-04-25,638.86,638.86,632.69,632.69
2006-04-24,612.8,615.14,612.8,615.14
2006-04-21,587.46,591.39,587.46,591.39
2006-04-20,571.63,571.63,569.79,569.79
2006-04-19,576.11,576.11,571.16,571.16
2006-04-18,569.17,570.94,569.17,570.94
2006-04-17,561.32,561.32,561.09,561.09
2006-04-14,558.38,558.38,555.15,555.15
2006-04-13,546.81,551.6,546.81,551.6
2006-12-04,534.3,539.23,534.3,539.23
2006-11-04,536.49,536.49,528.63,528.63
2006-10-04,551.26,551.26,540.36,540.36
2006-07-04,540.94,544.71,540.94,544.71
2006-06-04,533.87,533.87,532.69,532.69
2006-05-04,517.5,521.12,517.5,521.12
2006-04-04,536.3,536.3,505.42,505.42
2006-03-04,520.53,523.32,520.53,523.32
2006-03-31,507.1,507.1,503.56,503.56
2006-03-30,492.08,493.41,492.08,493.41
2006-03-29,471.41,474.79,471.41,474.79
2006-03-28,467.6,467.6,466.47,466.47
2006-03-27,460.46,463.0,460.46,463.0
2006-03-24,457.94,457.94,456.06,456.06
2006-03-23,460.21,460.21,459.42,459.42
2006-03-22,468.73,468.73,459.36,459.36
2006-03-21,461.56,462.69,461.56,462.69
2006-03-20,450.15,453.48,450.15,453.48
2006-03-17,436.59,443.19,436.59,443.19
2006-03-16,434.56,434.56,432.86,432.86
2006-03-15,435.41,435.41,427.59,427.59
2006-03-14,431.1,432.21,431.1,432.21
2006-03-13,422.97,424.46,422.97,424.46
2006-10-03,415.45,415.45,414.36,414.36
2006-09-03,413.2,413.2,412.12,412.12
2006-08-03,412.98,412.98,409.28,409.28
2006-07-03,413.05,413.33,413.05,413.33
2006-06-03,401.36,409.76,401.36,409.76
2006-03-03,415.56,415.56,397.95,397.95
2006-02-03,409.77,412.82,409.77,412.82
2006-01-03,402.15,402.15,401.9,401.9
2006-02-28,383.19,390.65,383.19,390.65
2006-02-27,377.4,379.57,377.4,379.57
2006-02-24,373.31,373.5,373.31,373.5
2006-02-23,367.91,368.93,367.91,368.93
2006-02-22,373.28,373.28,364.44,364.44
2006-02-21,366.72,366.72,366.46,366.46
2006-02-20,351.45,353.96,351.45,353.96
2006-02-17,335.27,339.83,335.27,339.83
2006-02-16,330.8,331.06,330.8,331.06
2006-02-15,327.1,327.67,327.1,327.67
2006-02-14,324.61,325.59,324.61,325.59
2006-02-13,324.69,324.69,324.46,324.46
2006-10-02,322.57,325.17,322.57,325.17
2006-09-02,325.3,325.54,325.3,325.54
2006-08-02,324.28,325.0,324.28,325.0
2006-07-02,317.43,318.95,317.43,318.95
2006-06-02,314.03,314.03,313.14,313.14
2006-01-27,312.29,312.32,312.29,312.32
2006-01-26,312.92,313.3,312.92,313.3
2006-01-25,307.06,310.86,307.06,310.86
2006-01-24,308.21,308.21,306.84,306.84
2006-01-23,313.49,313.49,308.31,308.31
2006-01-20,316.64,316.64,313.38,313.38
2006-01-19,310.64,310.64,310.52,310.52
2006-01-18,309.9,310.38,309.9,310.38
2006-01-17,307.79,308.94,307.79,308.94
2006-01-13,305.82,306.83,305.82,306.83
2006-12-01,304.3,304.3,304.23,304.23
2006-11-01,305.82,305.82,304.96,304.96
2006-10-01,306.75,306.75,306.35,306.35
2006-09-01,307.76,307.76,306.31,306.31
2006-06-01,307.47,307.5,307.47,307.5
2006-05-01,305.59,306.71,305.59,306.71
2006-04-01,305.3,305.3,305.09,305.09
2006-03-01,306.86,306.86,305.28,305.28
2005-12-30,310.46,310.46,307.5,307.5
2005-12-29,306.6,308.8,306.6,308.8
2005-12-28,307.59,307.59,307.32,307.32
2005-12-27,309.7,309.7,308.42,308.42
2005-12-26,309.56,309.56,309.26,309.26
2005-12-23,309.67,309.67,309.14,309.14
2005-12-22,308.43,309.96,308.43,309.96
2005-12-21,310.68,310.68,310.64,310.64
2005-12-20,313.66,314.22,313.66,311.83
2005-12-19,314.22,314.22,311.6,311.6
2005-12-16,314.57,314.57,314.49,314.49
2005-12-15,315.47,315.47,314.08,314.08
2005-12-14,316.55,316.55,314.94,314.94
2005-12-13,316.8,316.8,316.73,316.73
2005-12-12,317.75,317.75,316.88,316.88
2005-09-12,314.24,315.79,314.24,315.79
2005-08-12,312.83,313.09,312.83,313.09
2005-07-12,312.4,312.4,312.31,312.31
2005-06-12,312.43,312.43,312.29,312.29
2005-05-12,312.53,312.86,312.53,312.86
2005-02-12,313.01,313.01,312.43,312.43
2005-01-12,311.22,312.09,311.22,312.09
2005-11-30,309.16,311.33,309.16,311.33
2005-11-29,306.19,307.77,306.19,307.77
2005-11-28,310.42,310.42,308.18,308.18
2005-11-25,306.53,309.47,306.53,309.47
2005-11-24,301.82,301.82,301.78,301.78
2005-11-23,307.78,307.78,305.5,305.5
2005-11-22,310.84,310.84,308.53,308.53
2005-11-21,312.72,312.72,311.8,311.8
2005-11-18,312.58,312.58,312.5,312.5
2005-11-17,314.85,314.85,313.91,313.91
2005-11-16,316.16,316.16,315.9,315.9
2005-11-15,318.47,318.47,317.06,317.06
2005-11-14,317.77,317.83,317.77,317.83
2005-11-11,318.52,318.52,317.73,317.73
2005-10-11,320.81,320.81,319.13,319.13
2005-09-11,321.32,321.32,320.56,320.56
2005-08-11,322.81,322.81,321.35,321.35
2005-07-11,321.52,322.59,321.52,322.59
2005-04-11,325.25,325.25,321.15,321.15
2005-03-11,321.99,322.52,321.99,322.52
2005-02-11,314.6,315.56,314.6,315.56
2005-01-11,310.34,310.51,310.34,310.51
2005-10-31,307.31,307.4,307.31,307.4
2005-10-28,305.4,305.4,305.38,305.38
2005-10-27,297.95,300.98,297.95,300.98
2005-10-26,302.14,302.14,300.53,300.53
2005-10-25,306.28,306.28,305.11,305.11
2005-10-24,306.57,306.9,306.57,306.9
2005-10-21,307.27,307.27,306.72,306.72
2005-10-20,307.71,307.71,307.05,307.05
2005-10-19,305.19,306.46,305.19,306.46
2005-10-18,311.39,311.39,307.09,307.09
2005-10-17,310.01,310.2,310.01,310.2
2005-10-14,302.7,304.1,302.7,304.1
2005-10-13,296.59,298.74,296.59,298.74
2005-12-10,291.88,292.35,291.88,292.35
2005-11-10,291.98,291.98,291.34,291.34
2005-10-10,292.45,292.45,292.11,292.11
2005-07-10,289.68,291.3,289.68,291.3
2005-06-10,286.96,288.14,286.96,288.14
2005-05-10,285.01,286.34,285.01,286.34
2005-04-10,285.55,285.55,283.86,283.86
2005-03-10,289.95,289.95,286.0,286.0
2005-09-30,289.18,289.33,289.18,289.33
2005-09-29,275.97,275.97,275.95,275.95
2005-09-28,275.62,275.63,275.62,275.63
2005-09-27,277.18,277.18,276.49,276.49
2005-09-26,278.84,278.84,277.54,277.54
2005-09-23,281.28,281.28,278.35,278.35
2005-09-22,277.78,280.4,277.78,280.4
2005-09-21,288.46,288.46,276.61,276.61
2005-09-20,284.55,285.99,284.55,285.99
2005-09-19,270.07,274.81,270.07,274.81
2005-09-16,268.19,268.19,268.08,268.08
2005-09-15,265.03,265.49,265.03,265.49
2005-09-14,264.51,264.51,264.03,264.03
2005-09-13,263.41,264.09,263.41,264.09
2005-12-09,262.9,262.9,262.18,262.18
2005-09-09,260.45,260.45,259.96,259.96
2005-08-09,262.27,262.27,260.61,260.61
2005-07-09,258.73,259.57,258.73,259.57
2005-06-09,255.68,257.58,255.68,257.58
2005-05-09,254.56,255.55,254.56,255.55
2005-01-09,255.02,255.02,254.95,254.95
2005-08-31,256.23,256.23,254.5,254.5
2005-08-30,255.92,255.94,255.92,255.94
2005-08-29,251.05,253.7,251.05,253.7
2005-08-26,249.38,249.74,249.38,249.74
2005-08-25,248.64,249.07,248.64,249.07
2005-08-24,247.98,248.41,247.98,248.41
2005-08-23,247.89,248.19,247.89,248.19
2005-08-22,247.82,247.91,247.82,247.91
2005-08-19,247.47,247.84,247.47,247.84
2005-08-18,247.3,247.35,247.3,247.35
2005-08-17,247.46,247.46,247.33,247.33
2005-08-16,247.9,247.9,247.53,247.53
2005-08-15,249.09,249.09,248.24,248.24
2005-12-08,248.89,249.23,248.89,249.23
2005-11-08,249.21,249.21,248.99,248.99
2005-10-08,249.0,249.04,249.0,249.04
2005-09-08,249.58,249.58,249.31,249.31
2005-08-08,250.27,250.27,248.87,248.87
2005-05-08,250.93,250.93,250.93,250.93
2005-04-08,253.51,253.51,253.51,253.51
2005-03-08,247.96,247.96,247.96,247.96
2005-02-08,246.53,246.53,246.53,246.53
2005-01-08,245.48,245.48,245.48,245.48
2005-07-29,245.53,245.53,245.53,245.53
2005-07-28,243.67,243.67,243.67,243.67
2005-07-27,244.24,244.24,244.24,244.24
2005-07-26,245.95,245.95,245.95,245.95
2005-07-25,246.31,246.31,246.31,246.31
2005-07-22,245.77,245.77,245.77,245.77
2005-07-21,247.59,247.59,246.54,246.54
2005-07-20,248.15,248.15,248.0,248.0
2005-07-19,248.38,248.38,248.32,248.32
2005-07-18,249.1,249.1,248.79,248.79
2005-07-15,248.79,248.94,248.79,248.94
2005-07-14,249.76,249.76,248.67,248.67
2005-07-13,249.43,249.81,249.43,249.81
2005-12-07,249.51,249.51,249.49,249.49
2005-11-07,248.7,249.53,248.7,249.53
2005-08-07,247.31,248.32,247.31,248.32
2005-07-07,247.4,247.4,246.78,246.78
2005-06-07,247.52,247.52,247.1,247.1
2005-05-07,247.81,247.89,247.81,247.89
2005-04-07,246.92,247.77,246.92,247.77
2005-01-07,246.83,246.83,246.51,246.51
2005-06-30,247.45,247.45,246.81,246.81
2005-06-29,244.83,246.44,244.83,246.44
2005-06-28,245.31,245.31,245.02,245.02
2005-06-27,245.94,245.99,245.94,245.99
2005-06-24,247.71,247.71,246.78,246.78
2005-06-23,247.3,247.3,247.0,247.0
2005-06-22,247.42,247.42,246.76,246.76
2005-06-21,246.92,246.92,246.56,246.56
2005-06-20,247.31,247.31,246.42,246.42
2005-06-17,246.45,246.56,246.45,246.56
2005-06-16,246.18,246.29,246.18,246.29
2005-06-15,246.05,246.07,246.05,246.07
2005-06-14,245.46,245.73,245.46,245.73
2005-06-13,246.57,246.57,245.83,245.83
2005-10-06,246.46,246.59,246.46,246.59
2005-09-06,247.2,247.2,247.06,247.06
2005-08-06,247.12,247.21,247.12,247.21
2005-07-06,247.1,247.1,246.67,246.67
2005-06-06,245.67,245.76,245.67,245.76
2005-03-06,245.26,245.38,245.26,245.38
2005-02-06,245.18,245.18,244.88,244.88
2005-01-06,244.1,244.73,244.1,244.73
2005-05-31,243.74,244.24,243.74,244.24
2005-05-30,243.27,244.56,243.27,244.56
2005-05-27,243.2,244.13,243.2,244.13
2005-05-26,243.14,243.24,243.14,243.24
2005-05-25,242.85,243.19,242.85,243.19
2005-05-24,243.72,243.72,243.72,243.72
2005-05-23,243.55,243.55,243.39,243.39
2005-05-20,242.69,243.69,242.69,243.69
2005-05-19,241.79,242.48,241.79,242.48
2005-05-18,241.67,241.67,241.39,241.39
2005-05-17,242.02,242.02,241.53,241.53
2005-05-16,243.58,243.58,242.45,242.45
2005-05-13,243.05,243.36,243.05,243.36
2005-12-05,242.69,242.81,242.69,242.81
2005-11-05,243.5,243.5,243.1,243.1
2005-10-05,244.43,244.43,244.14,244.14
2005-09-05,245.23,245.23,244.48,244.48
2005-06-05,245.17,245.24,245.17,245.24
2005-05-05,244.04,244.71,244.04,244.71
2005-04-05,245.56,245.56,244.03,244.03
2005-04-29,246.03,246.25,246.03,246.25
2005-04-28,244.95,245.67,244.95,245.67
2005-04-27,247.18,247.18,246.43,246.43
2005-04-26,247.2,247.2,246.65,246.65
2005-04-25,246.37,246.37,245.69,245.69
2005-04-22,246.06,246.06,245.63,245.63
2005-04-21,245.82,245.82,245.58,245.58
2005-04-20,247.45,247.45,246.77,246.77
2005-04-19,245.37,245.37,244.87,244.87
2005-04-18,246.75,246.75,245.44,245.44
2005-04-15,246.4,246.83,246.4,246.83
2005-04-14,246.02,246.02,245.95,245.95
2005-04-13,245.82,246.25,245.82,246.25
2005-12-04,248.79,248.79,248.08,248.08
2005-11-04,245.81,246.13,245.81,246.13
2005-08-04,246.42,246.42,245.88,245.88
2005-07-04,244.93,245.21,244.93,245.21
2005-06-04,247.42,247.42,244.98,244.98
2005-05-04,246.08,246.08,245.56,245.56
2005-04-04,247.0,247.0,245.68,245.68
2005-01-04,247.05,247.05,245.55,245.55
2005-03-31,245.09,246.51,245.09,246.51
2005-03-30,245.2,245.2,245.17,245.17
2005-03-29,243.96,244.22,243.96,244.22
2005-03-28,246.54,246.54,244.84,244.84
2005-03-25,252.64,252.64,248.43,248.43
2005-03-24,247.23,250.64,247.23,250.64
2005-03-23,242.84,244.24,242.84,244.24
2005-03-22,241.97,241.97,241.54,241.54
2005-03-21,238.11,241.86,238.11,241.86
2005-03-18,238.0,238.39,238.0,238.39
2005-03-17,238.18,238.18,237.87,237.87
2005-03-16,238.12,238.47,238.12,238.47
2005-03-15,237.52,237.96,237.52,237.96
2005-03-14,237.16,237.16,236.67,236.67
2005-11-03,237.12,237.12,237.01,237.01
2005-10-03,236.89,236.89,236.81,236.81
2005-09-03,236.86,237.19,236.86,237.19
2005-08-03,238.13,238.13,237.55,237.55
2005-07-03,237.92,238.11,237.92,238.11
2005-04-03,237.92,237.92,237.78,237.78
2005-03-03,236.77,237.62,236.77,237.62
2005-02-03,236.74,236.74,236.41,236.41
2005-01-03,235.96,235.96,235.81,235.81
2005-02-28,235.21,235.21,235.1,235.1
2005-02-25,234.88,235.14,234.88,235.14
2005-02-24,234.09,234.38,234.09,234.38
2005-02-23,233.18,234.15,233.18,234.15
2005-02-22,233.92,233.92,233.03,233.03
2005-02-21,233.72,233.72,233.13,233.13
2005-02-18,234.41,234.41,233.62,233.62
2005-02-17,234.64,234.64,234.02,234.02
2005-02-16,234.28,234.49,234.28,234.49
2005-02-15,235.33,235.36,235.33,235.36
2005-02-14,235.78,235.78,235.28,235.28
2005-04-02,233.68,236.02,233.68,236.02
2005-03-02,233.31,233.36,233.31,233.36
2005-02-02,232.91,232.91,232.85,232.85
2005-01-02,232.93,232.93,232.41,232.41
2005-01-31,233.21,233.32,233.21,233.32
2005-01-28,234.04,234.18,234.04,234.18
2005-01-27,234.28,234.28,233.76,233.76
2005-01-26,234.72,234.91,234.72,234.91
2005-01-25,234.47,234.58,234.47,234.58
2005-01-24,235.98,235.98,234.7,234.7
2005-01-21,235.75,236.07,235.75,236.07
2005-01-20,234.75,234.75,234.59,234.59
2005-01-19,234.15,234.61,234.15,234.61
2005-01-18,236.32,236.32,235.33,235.33
2005-01-17,236.05,236.07,236.05,236.07
2005-01-14,234.6,235.85,234.6,235.85
2005-01-13,235.34,235.34,234.47,234.47
2005-12-01,234.65,234.83,234.65,234.83
2005-11-01,235.01,235.01,234.72,234.72
2005-10-01,234.57,234.57,233.97,233.97
2005-07-01,235.17,235.38,235.17,235.38
2005-06-01,236.06,236.06,235.53,235.53
2005-05-01,236.93,236.93,236.72,236.72
2005-04-01,238.39,238.39,237.23,237.23
2004-12-31,237.59,239.29,237.59,239.29
2004-12-30,237.03,237.51,237.03,237.51
2004-12-29,237.65,237.65,237.56,237.56
2004-12-28,240.5,240.5,239.49,239.49
2004-12-27,240.49,240.49,239.89,239.89
2004-12-24,239.28,240.24,239.28,240.24
2004-12-23,237.15,237.15,236.9,236.9
2004-12-22,234.41,235.45,234.41,235.45
2004-12-21,234.01,234.01,233.59,233.59
2004-12-20,234.12,234.32,234.12,234.32
2004-12-17,233.56,233.93,233.56,233.93
2004-12-16,232.18,232.57,232.18,232.57
2004-12-15,231.53,232.06,231.53,232.06
2004-12-14,230.71,230.72,230.71,230.72
2004-12-13,231.02,231.02,230.71,230.71
2004-10-12,229.63,230.11,230.1,230.1
2004-09-12,230.11,230.11,229.59,229.59
2004-08-12,229.55,229.66,229.55,229.66
2004-07-12,229.59,229.81,229.59,229.81
2004-06-12,229.59,229.59,228.93,228.93
2004-03-12,228.15,229.04,228.15,229.04
2004-02-12,230.67,230.67,227.69,227.69
2004-01-12,233.51,233.51,232.08,232.08
2004-11-30,228.41,229.56,228.41,229.56
2004-11-29,222.12,224.47,222.12,224.47
2004-11-26,221.06,221.69,221.06,221.69
2004-11-25,221.32,221.33,221.32,221.33
2004-11-24,222.24,222.24,221.89,221.89
2004-11-23,223.63,223.63,222.62,222.62
2004-11-22,224.82,224.82,223.85,223.85
2004-11-19,224.14,224.72,224.14,224.72
2004-11-18,225.48,225.65,225.48,225.65
2004-11-17,226.18,226.18,225.76,225.76
2004-11-16,226.72,226.72,226.07,226.07
2004-11-15,226.89,226.89,226.65,226.65
2004-12-11,227.01,227.01,226.99,226.99
2004-11-11,228.85,228.85,228.16,228.16
2004-10-11,228.46,228.75,228.46,228.75
2004-09-11,229.47,229.47,228.96,228.96
2004-08-11,229.92,230.11,229.92,230.11
2004-05-11,230.84,230.84,230.55,230.55
2004-04-11,231.3,231.3,231.06,231.06
2004-03-11,232.4,232.4,231.68,231.68
2004-02-11,232.45,232.67,232.45,232.67
2004-01-11,232.57,232.57,232.3,232.3
2004-10-29,231.8,232.59,231.8,232.59
2004-10-28,234.57,234.57,232.97,232.97
2004-10-27,233.79,234.28,233.79,234.28
2004-10-26,234.12,234.12,233.56,233.56
2004-10-25,233.2,233.55,233.2,233.55
2004-10-22,233.76,233.76,232.85,232.85
2004-10-21,234.76,234.76,234.3,234.3
2004-10-20,236.05,236.05,235.97,235.97
2004-10-19,234.87,235.69,234.87,235.69
2004-10-18,233.76,233.76,233.6,233.6
2004-10-15,231.61,232.16,231.61,232.16
2004-10-14,231.37,231.81,231.37,231.81
2004-10-13,231.0,231.48,231.0,231.48
2004-12-10,230.28,230.89,230.28,230.89
2004-11-10,231.12,231.12,230.75,230.75
2004-08-10,232.44,232.54,232.44,232.54
2004-07-10,233.14,233.35,233.14,233.35
2004-06-10,233.07,233.27,233.07,233.27
2004-05-10,232.45,233.01,232.45,233.01
2004-04-10,232.52,232.6,232.52,232.6
2004-01-10,233.22,233.22,232.57,232.57
2004-09-30,233.32,233.32,233.19,233.19
2004-09-29,232.4,232.67,232.4,232.67
2004-09-28,231.61,231.91,231.61,231.91
2004-09-27,231.06,231.06,230.86,230.86
2004-09-24,229.89,230.58,229.89,230.58
2004-09-23,230.45,230.45,230.18,230.18
2004-09-22,230.37,230.37,230.33,230.33
2004-09-21,230.76,231.12,230.76,231.12
2004-09-20,231.02,231.02,230.85,230.85
2004-09-17,231.0,231.25,231.0,231.25
2004-09-16,231.95,231.95,231.94,231.94
2004-09-15,232.03,232.03,231.97,231.97
2004-09-14,231.45,231.6,231.45,231.6
2004-09-13,231.68,231.68,231.42,231.42
2004-10-09,230.55,231.13,230.55,231.13
2004-09-09,230.36,230.36,230.2,230.2
2004-08-09,229.89,229.98,229.89,229.98
2004-07-09,231.03,231.03,230.82,230.82
2004-06-09,231.32,231.32,231.01,231.01
2004-01-09,231.89,231.89,231.51,231.51
2004-08-31,232.28,232.38,232.28,232.38
2004-08-30,233.46,233.46,232.48,232.48
2004-08-27,233.67,233.91,233.67,233.91
2004-08-26,231.17,232.71,231.17,232.71
2004-08-25,232.02,232.02,231.74,231.74
2004-08-24,238.46,238.46,231.85,231.85
2004-08-23,232.86,237.3,232.86,237.3
2004-08-20,228.2,229.16,228.2,229.16
2004-08-19,224.35,226.93,224.35,226.93
2004-08-18,222.62,223.61,222.62,223.61
2004-08-17,220.23,222.19,220.23,222.19
2004-08-16,221.13,221.13,221.0,221.0
2004-08-13,222.7,223.2,222.7,223.2
2004-12-08,227.08,227.08,224.48,224.48
2004-11-08,228.17,228.17,227.22,227.22
2004-10-08,209.41,222.46,209.41,222.46
2004-09-08,215.59,215.59,213.74,213.74
2004-06-08,226.55,226.55,224.14,224.14
2004-05-08,228.84,228.84,228.64,228.64
2004-04-08,232.39,232.39,231.51,231.51
2004-03-08,236.05,236.05,234.05,234.05
2004-02-08,238.41,238.41,237.16,237.16
2004-07-30,235.36,238.44,235.36,238.44
2004-07-29,238.32,238.32,235.3,235.3
2004-07-28,240.17,240.31,240.17,240.31
2004-07-27,241.78,241.78,240.94,240.94
2004-07-26,242.87,242.87,241.84,241.84
2004-07-23,244.04,244.04,243.55,243.55
2004-07-22,244.18,244.18,244.13,244.13
2004-07-21,243.72,244.02,243.72,244.02
2004-07-20,242.26,244.24,242.26,244.24
2004-07-19,244.17,244.17,243.08,243.08
2004-07-16,242.72,245.57,242.72,245.57
2004-07-15,242.32,242.32,242.24,242.24
2004-07-14,244.61,244.61,243.48,243.48
2004-07-13,246.11,246.11,244.63,244.63
2004-12-07,245.8,245.8,245.51,245.51
2004-09-07,246.84,246.84,246.32,246.32
2004-08-07,246.55,246.55,246.47,246.47
2004-07-07,247.37,247.37,247.0,247.0
2004-06-07,247.49,247.49,247.27,247.27
2004-05-07,247.93,247.93,247.61,247.61
2004-02-07,248.67,248.67,248.13,248.13
2004-01-07,249.42,249.42,248.55,248.55
2004-06-30,248.45,249.7,248.45,249.7
2004-06-29,248.62,248.62,248.04,248.04
2004-06-28,249.37,249.38,249.37,249.38
2004-06-25,249.69,249.82,249.69,249.82
2004-06-24,249.63,250.0,249.63,250.0
2004-06-23,248.9,249.4,248.9,249.4
2004-06-22,248.9,249.26,248.9,249.26
2004-06-21,249.32,249.95,249.32,249.95
2004-06-18,249.56,249.56,249.29,249.29
2004-06-17,251.47,251.47,249.28,249.28
2004-06-16,252.37,252.37,251.99,251.99
2004-06-15,256.11,256.11,253.54,253.54
2004-06-14,251.9,254.26,251.9,254.26
2004-11-06,248.27,248.44,248.27,248.44
2004-10-06,246.97,247.41,246.97,247.41
2004-09-06,245.51,246.64,245.51,246.64
2004-08-06,244.76,245.04,244.76,245.04
2004-07-06,248.95,248.95,247.37,247.37
2004-04-06,250.73,250.73,248.99,248.99
2004-03-06,252.69,252.69,250.99,250.99
2004-02-06,252.03,252.12,252.03,252.12
2004-01-06,252.64,252.64,252.51,252.51
2004-05-31,252.23,252.23,251.99,251.99
2004-05-28,251.39,251.46,251.39,251.46
2004-05-27,252.93,252.93,251.16,251.16
2004-05-26,254.94,254.94,253.98,253.98
2004-05-25,261.32,261.32,258.31,258.31
2004-05-24,262.33,262.33,261.97,261.97
2004-05-21,261.54,261.54,261.13,261.13
2004-05-20,261.58,261.58,261.58,261.58
2004-05-19,260.79,261.3,260.79,261.3
2004-05-18,262.21,262.21,260.79,260.79
2004-05-17,260.87,260.87,260.23,260.23
2004-05-14,262.82,262.82,261.49,261.49
2004-05-13,264.94,264.94,263.63,263.63
2004-12-05,257.69,262.65,257.69,262.65
2004-11-05,256.16,256.91,256.16,256.91
2004-10-05,260.28,260.28,258.21,258.21
2004-07-05,261.03,261.32,261.03,261.32
2004-06-05,263.13,263.13,261.68,261.68
2004-05-05,265.52,265.52,264.13,264.13
2004-04-05,265.03,265.6,265.03,265.6
2004-04-29,263.7,264.43,263.7,264.43
2004-04-28,261.8,262.21,261.8,262.21
2004-04-27,261.39,261.39,261.13,261.13
2004-04-26,259.75,260.53,259.75,260.53
2004-04-23,258.85,259.76,258.85,259.76
2004-04-22,258.89,258.89,258.39,258.39
2004-04-21,257.85,257.85,256.4,256.4
2004-04-20,252.78,254.82,252.78,254.82
2004-04-19,258.62,258.62,255.38,255.38
2004-04-16,259.67,259.67,259.43,259.43
2004-04-15,253.47,256.05,253.47,256.05
2004-04-14,250.45,251.24,250.45,251.24
2004-04-13,251.84,251.84,250.52,250.52
2004-12-04,258.52,258.52,254.41,254.41
2004-09-04,263.4,263.4,259.65,259.65
2004-08-04,267.26,267.26,262.47,262.47
2004-07-04,272.03,272.03,269.47,269.47
2004-06-04,271.43,271.43,271.3,271.3
2004-05-04,270.63,270.69,270.63,270.69
2004-02-04,274.66,274.66,272.89,272.89
2004-01-04,280.53,280.53,279.71,279.71
2004-03-31,272.92,277.44,272.92,277.44
2004-03-30,274.42,274.42,273.28,273.28
2004-03-29,278.25,278.25,275.66,275.66
2004-03-26,269.61,272.3,269.61,272.3
2004-03-25,259.23,264.91,259.23,264.91
2004-03-24,255.8,257.33,255.8,257.33
2004-03-23,259.22,259.22,257.41,257.41
2004-03-22,263.31,263.31,261.47,261.47
2004-03-19,261.79,261.91,261.79,261.91
2004-03-18,258.79,261.54,258.79,261.54
